,title,price,link
96,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QSIN  ","71,990",https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QSIN/dp/B0D8HXWJFK/ref=sr_1_138?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-138
97,"Apple 2022 MacBook Air Laptop with M2 chip: 34.46 cm (13.6-inch) Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone/iPad; Silver  ","93,990",https://amazon.in//2022-Apple-MacBook-Laptop-chip/dp/B0B3BLY13H/ref=sr_1_139?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-139
98,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,280",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_140?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-140
99,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual speakers (MSO, Blue,2.37 kg),fa0998TX  ","65,980",https://amazon.in//HP-i5-12450H-15-6-inch-speakers-fa0998TX/dp/B0D9HM28T1/ref=sr_1_141?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-141
100,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_142?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-142
101,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","13,299",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_20?dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdgXUNROBVNK5LTVCuIKMZcde85G289Jga3jfVgcSNhfgcaOZ8nYqSDxQsFLZcnGfK0lsvAaU0kKTtscNQzzZ0voXuhmQF88VcES9d8FFudj4EUyfpmwmbpl_muaeMH6_3nFqmixZIYTSIaanzGvBknGDWYXlYoUpuTSoqqSCNLhqNlHhGjlwQM3a-RS1X8nUtw.0dJPNyW1m5cbhJYsmii28fe0Pok_4LqmgBvX7Yq0tAk&dib_tag=se&keywords=laptop&qid=1724844408&sr=8-20
102,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","59,900",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_143?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-143
103,"Dell [Smartchoice] Inspiron 5430 Thin & Light Laptop, 13th Gen Intel Core i7-1360P/16GB/1TB SSD/14.0"" (35.56cm) FHD+ WVA 250 nits/Backlit KB + FPR/Windows 11 + MSO'21/15 Month McAfee/Silver/1.59kg  ","81,019",https://amazon.in//Dell-Inspiron-5430-i7-1360P-Processor/dp/B0C91QWF1X/ref=sr_1_144?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-144
104,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/Iron Grey/1.65 Kg)  ","42,790",https://amazon.in//Lenovo-39-62cm-Antiglare-Laptop-Windows/dp/B0D39BVJ7Y/ref=sr_1_145?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-145
105,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK547WS  ","42,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK547WS/dp/B0CD49SK4N/ref=sr_1_146?dib=eyJ2IjoiMSJ9.2tP8ACiMKArRkaMJGEGxbP3z5zPdKjnPn5AIw3VA7tEQwcRudhxYKCTZJSwmG5OWqPVQdVvaaZG0NcbCAr7UKyTNnTH2NTZpN7ZQj7wF-ND2kno-XH3uIXypAPK1bi5zRaJy5ym1HwQzR4B63Eo5_r7XIoIgxxsfclQrfYj0GsEOONuBvQbVx6rBFbktExBcA0fBuzVTYPQ8yc2exh082aDXcbX5ydKLaID3MtgPE0c.OZ-rPiZ04dSX6dxS1GRQZQeqIgkXFK2ME7qbyj3R73E&dib_tag=se&keywords=laptop&qid=1724844442&sr=8-146
106,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/256GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","26,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NDc2NzAxNjE5Mzg1MTA2OjE3MjQ4NDQ0NDc6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MjMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC464KRQ%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844447%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
107,"(Refurbished) Dell Precision 7520 6th Gen Intel Core i7 Workstation 4K Ultra HD Laptop (8 GB DDR4 RAM, 256 GB SSD, 15.6"" (39.6 cm) UHD, 4GB GDDR5 NVIDIA Graphics Card, Windows 11, MS Office), Black  ","34,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NDc2NzAxNjE5Mzg1MTA2OjE3MjQ4NDQ0NDc6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE0NTMyOjowOjo&url=%2FRenewed-Dell-Precision-Workstation-Graphics%2Fdp%2FB0BPS96HMV%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844447%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
108,"MSI Thin 15, Intel 12th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050,GDDR 6GB /Cosmos Gray/1.86Kg), B13VE-1800IN  ","87,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13VE-1800IN/dp/B0CV9MDWRY/ref=sr_1_147?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-147
109,"HP Laptop 15, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4(3200 SDRAM), 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver,1.69 kg,15s-eq2305au  ","40,499",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-eq2305au/dp/B0CY2MJ7LL/ref=sr_1_148?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-148
110,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_149?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-149
111,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","52,990",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SKB4C/ref=sr_1_150?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-150
112,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","32,490",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_3?dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdgXUNROBVNK5LTVCuIKMZcde85G289Jga3jfVgcSNhfgcaOZ8nYqSDxQsFLZcnGfK0lsvAaU0kKTtscNQzzZ0voXuhmQF88VcES9d8FFudj4EUyfpmwmbpl_muaeMH6_3nFqmixZIYTSIaanzGvBknGDWYXlYoUpuTSoqqSCNLhqNlHhGjlwQM3a-RS1X8nUtw.0dJPNyW1m5cbhJYsmii28fe0Pok_4LqmgBvX7Yq0tAk&dib_tag=se&keywords=laptop&qid=1724844408&sr=8-3
113,"Lenovo ThinkPad E14 Intel Core i5 13th Gen 14"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11 Home/Office 2021/Backlit Keyboard/FPR/Black/1Y Onsite/1.41 kg), 21JKS0X800  ","74,016",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTI2ODQ3NzY1NTYxMjkwOjE3MjQ4NDQ0MDg6c3BfYnRmOjMwMDMxNDM3NjU1MjgzMjo6MDo6&url=%2FLenovo-ThinkPad-Backlit-Keyboard-21JKS0X800%2Fdp%2FB0CVQRFTJL%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdgXUNROBVNK5LTVCuIKMZcde85G289Jga3jfVgcSNhfgcaOZ8nYqSDxQsFLZcnGfK0lsvAaU0kKTtscNQzzZ0voXuhmQF88VcES9d8FFudj4EUyfpmwmbpl_muaeMH6_3nFqmixZIYTSIaanzGvBknGDWYXlYoUpuTSoqqSCNLhqNlHhGjlwQM3a-RS1X8nUtw.0dJPNyW1m5cbhJYsmii28fe0Pok_4LqmgBvX7Yq0tAk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724844408%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
114,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/1TB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY039W  ","53,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY039W/dp/B0D3LZPSD7/ref=sr_1_151?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-151
115,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 7535HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QKIN  ","63,990",https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QKIN/dp/B0D8HW13XP/ref=sr_1_152?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-152
116,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","46,949",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_153?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-153
117,"ASUS TUF Gaming A15, 15.6"" FHD 16:9 144Hz 250nits, AMD Ryzen 5 7535HS Processor, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Graphite Black/2.3 Kg),FA566NC-HN083WS  ","61,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA566NC-HN083WS/dp/B0DBLYRKVJ/ref=sr_1_154?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-154
118,"HP OMEN Gaming Laptop, 14th Gen Intel Core i7-14650HX, 8GB RTX 4060 GPU, 16.1-inch (40.9 cm), FHD, IPS, 144Hz, 300 nits, 16GB DDR5, 1TB SSD, Backlit KB, B&O (MSO, Black, 2.32 kg), wf1096TX/wf1102TX  ","1,35,490",https://amazon.in//HP-i7-14650HX-16-1-inch-wf1096TX-wf1102TX/dp/B0D1YL72Y6/ref=sr_1_155?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-155
119,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN  ","24,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005EIN/dp/B0CCS3F5LX/ref=sr_1_156?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-156
120,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE004RIN  ","53,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE004RIN/dp/B0CCNR29M6/ref=sr_1_157?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-157
121,"HP 15s 12th Gen Intel Core i5 1235U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (8GB/512 GB/Intel Iris Xáµ‰ Graphics/Win 11/Dual Speakers/Backlit KB/ 1.69kg/Natural Silver, 15s-fr5010TU  ","47,006",https://amazon.in//HP-15-6-inch-Anti-Glare-Graphics-15s-fr5010TU/dp/B0CRF1BYX9/ref=sr_1_158?dib=eyJ2IjoiMSJ9.qBglju5Z3IZP3CrlsqGQik6D8g8Z0d7xPeHHn3A7y96DXmv0Q-RbYPubK0SwNknK3hPdNbBsLr8t5ROxrXrNXgZ4ib-6T8RIuSHfN7ssQafefX-Tryx6Ba5KobwAX3qEOZchlfFXqPFIfeXaVylnX-kVgTWqbvrHsRfw4Kh5ayFgxyLyIiVnYLP7VxNxycD2O6_me6yv5KNuevV9RXEiXJb90WPimBmDXoJXC4ITuLM.eI-1Ns9h4n0hoO4Lh2y1n5Qs6jtqgQsq60S2-GqTOvo&dib_tag=se&keywords=laptop&qid=1724844447&sr=8-158
